ah_star,dec_star,ah_scope,dec_scope,err_ah,err_dec,elevation,azimuth,temperature,prev_ha,prev_dec

-0.20191488025734472,-16.324527777777778,-0.2001390510269374,-16.21056848299013,-0.0017758292304073109,-0.11395929478764799,83.06755260256277,24.719223164820818,15,-1.975552777777778,0.4214361111111111
-3.9619644291087313,-60.94013888888889,-3.9658755476388827,-60.89881597592936,0.0039111185301514695,-0.04132291295952939,34.246623670940394,149.53407113910524,15,-0.1502138888888889,-16.210566666666665
4.02237388703829,-16.743222222222222,4.050723142721919,-16.874270743446797,-0.028349255683629337,0.13104852122457444,33.77741453150866,264.22856759768234,15,-3.9531500000000004,-60.89881388888889
-0.8715823583849343,-18.488194444444446,-0.8690816069250111,-18.40698066305865,-0.002500751459923123,-0.08121378138579516,77.11531508041949,73.69537570836083,15,4.091869444444444,-16.873908333333333
3.008092947088306,-47.41191666666666,3.04925770216815,-47.57202753311674,-0.041164755079844184,0.16011086645007566,45.94129638040833,223.91164151024498,15,-1.976202777777778,0.4214305555555556
-2.9019825524454834,-36.488083333333336,-2.903771729835194,-36.45508794719529,0.0017891773897105168,-0.03299538613804742,49.26503927237538,120.2671342082594,15,3.082886111111111,-47.572025000000004
1.23467639592646,11.848472222222222,1.25923495012856,11.621387958197761,-0.02455855420210007,0.22708426402446058,51.54075724428368,330.8143513079433,15,-2.789161111111111,-36.45538055555556
-3.8543473929397467,-9.474111111111112,-3.8556471389795384,-9.474503860138405,0.0012997460397916605,0.0003927490272932488,32.84275846098857,86.80616558637622,15,1.280425,11.62138611111111
-1.1111956642353675,-23.533361111111113,-1.1091334581840542,-23.458735612459492,-0.0020622060513133533,-0.0746254986516206,73.8316285687617,96.70015084146388,15,-3.8474583333333334,-9.474502777777777
2.3817001348008784,-43.53472222222222,2.4215753248344303,-43.71979655548544,-0.03987519003355189,0.18507433326321632,53.620434166656175,225.70568784295662,15,-1.1005694444444445,-23.45873333333333
2.0932763821335136,-8.765888888888888,2.1217188313545314,-8.965815339029,-0.028442449221017796,0.19992645014011146,57.47753854674952,289.6875688144143,15,2.431261111111111,-43.719794444444446
-0.7338683489296844,-63.23736111111111,-0.7262470540905497,-63.11680025414545,-0.007621294839134762,-0.12056085696566043,48.64906560727524,171.96904384634993,15,2.2384083333333336,-8.965616666666666
-1.2313951874105982,10.827583333333333,-1.2378662046594417,10.889828844717742,0.00647101724884358,-0.06224551138440937,51.45303663980198,31.899656135487476,15,-0.7139527777777778,-63.1168
-2.402574908405972,-56.89308333333333,-2.4067352302973024,-56.83054074701414,0.004160321891330199,-0.0625425863191893,46.435523755687456,151.49046137175907,15,-1.9762416666666667,0.4213805555555556
-1.7572392529201046,-57.748916666666666,-1.7593198723755439,-57.6759429568673,0.0020806194554392476,-0.07297370979936346,49.767042120577905,157.82697381854683,15,-1.8723527777777778,-56.83139166666667
-1.0501604072105533,10.82761111111111,-1.0529340990225773,10.893702445729335,0.002773691812024026,-0.0660913346182248,52.81420230114747,27.693357547680307,15,-1.0787222222222221,10.894183333333332
5.251739580165363,-61.971833333333336,5.293450834749597,-62.037528922687656,-0.04171125458423486,0.06569558935431985,24.88287604198605,210.49507444928534,15,-1.037725,10.893699999999999
4.961925866148047,-70.54130555555555,5.0175765675168105,-70.61382281576283,-0.055650701368763045,0.07251726020727745,26.409586486470793,200.89636869855795,15,5.30365,-62.037527777777775
4.443182164034419,-72.66705555555556,4.508975454661965,-72.7536135871529,-0.06579329062754624,0.08655803159733466,28.114047062809792,198.07964000764915,15,5.023438888888889,-70.61382222222221
3.869480496600127,-76.99977777777778,3.9580126729033402,-77.10969389116192,-0.0885321763032132,0.10991611338414486,28.734445642870824,192.55019982603812,15,4.515172222222223,-72.75361111111111
1.7232451602484922,-49.53422222222222,1.7674715765704327,-49.75080662154326,-0.044226416321940576,0.216584399321043,55.77736303039313,210.76677699755032,15,3.9762444444444447,-77.10969166666666
1.8809169362555274,-47.82555555555556,1.923715436671838,-48.03390249191563,-0.042798500416310725,0.20834693636007273,55.94106036597086,214.5520294930239,15,1.7749416666666666,-49.75080555555556
2.271831948729,-36.010888888888886,2.308231051651159,-36.20884671028551,-0.03639910292215909,0.19795782139662776,57.89969768317327,237.17289659163066,15,1.936175,-48.033899999999996
4.175306654755358,-24.377388888888888,4.203388372476036,-24.493977330235747,-0.0280817177206778,0.11658844134685964,33.10111248243353,254.6130291182288,15,2.328622222222222,-36.20875
4.369052518431651,-30.402944444444444,4.398247775974394,-30.51315446116003,-0.029195257542742326,0.1102100167155875,32.004306077882305,247.11269733076892,15,4.211452777777778,-24.493975000000002
4.297306059149767,-32.74675,4.327404246883283,-32.85877511210933,-0.030098187733516468,0.11202511210932897,32.656013895107755,244.4189441576509,15,4.407297222222223,-30.513152777777776
2.866714147325876,14.436916666666667,2.8892002612363736,14.286934618464116,-0.022486113910497707,0.1499820482025509,34.68480586148059,307.7383377536092,15,-1.927022222222222,24.826866666666668
1.3056726031322707,-11.289833333333334,1.3345262591675926,-11.529425260805198,-0.028853656035321862,0.23959192747186364,68.42579072125183,297.4417726803783,15,2.9025,14.2872
0.8544076792695314,18.277444444444445,0.8770031425271334,18.033689683890998,-0.022595463257601978,0.24375476055344691,47.764355095598276,342.8708755640906,15,1.3176833333333333,-11.28985
-2.362342828504218,-15.756638888888888,-2.3658084515760827,-15.725416173071535,0.0034656230718645986,-0.031222715817353475,55.30806950527192,85.19015947313916,15,0.8946722222222222,18.033741666666668
-1.033775851675264,-58.99133333333334,-1.0281188426099366,-58.89135010952921,-0.005657009065327401,-0.09998322380412361,51.775787760850704,166.2490980416582,15,-1.5177166666666666,6.346786111111111
0.8091519910581404,-0.47725,0.8364988039083503,-0.7218461990144338,-0.0273468128502099,0.2445961990144338,65.33081983063605,330.5395496926291,15,-0.9890611111111111,-58.89140277777778
2.578134874681238,1.7896666666666665,2.6043253830077315,1.6284909767930207,-0.0261905083264935,0.16117568987364583,45.90351525405741,298.19210088211446,15,0.8449472222222223,-0.7218444444444444
-1.0689822251311298,-28.296000000000003,-1.0712908735716429,-28.21678304152644,0.002308648440513039,-0.07921695847356247,74.24278080817777,114.48896802423847,15,-0.7744805555555556,-30.239280555555556
-3.1056765612334782,5.595194444444444,-3.1087278209090936,5.60306085455008,0.00305125967561537,-0.007866410105635602,35.90547098653562,64.4743578014441,15,-2.610613888888889,14.359388888888889
4.1144670262976195,-58.25802777777778,4.159429807393812,-58.36164064640124,-0.04496278109619212,0.10361286862346475,33.80449566447159,213.74920921966017,15,-3.05545,5.602794444444444
2.424911224999038,25.81488888888889,2.446298984252129,25.655108891348018,-0.021387759253091332,0.15977999754087335,30.263619444011844,321.70298874420143,15,4.176116666666667,-58.36163888888889
-4.729325511156448,-69.06930555555556,-4.746128616364105,-69.03016632826771,0.016803105207657154,-0.03913922728784769,27.631473905427274,157.5024494962414,15,-6.589013888888888,-88.94060277777778
-0.08777441764136462,-19.12686111111111,-0.08623654137599601,-19.010212472875793,-0.0015378762653686096,-0.11664863823531846,86.05712878001653,26.990047715926295,15,3.0576499999999998,-16.910894444444445
-2.051962789048149,-43.22263888888889,-2.053312181049167,-43.1602402206884,0.0013493920010176907,-0.062398668200486895,57.200764785626404,136.3287160413033,15,1.0214638888888887,-19.126530555555554
4.423377681564494,-33.95472222222222,4.452936752288231,-34.062363313095865,-0.02955907072373698,0.10764109087364204,31.8890937141191,242.86880934730925,15,-1.975563888888889,0.421425
3.081993383735524,-23.71211111111111,3.1124609905268406,-23.870985087084016,-0.030467606791316548,0.15887397597290587,47.72721460217548,258.76026275083797,15,4.475705555555556,-34.06194166666666
-2.7091149449700183,3.264611111111111,-2.713229064270932,3.2851406324345414,0.0041141193009135435,-0.020529521323430444,42.50569570502637,62.32629220212546,15,3.1244083333333332,-23.870983333333335
3.4547604530646794,-8.891388888888889,3.4808355139207556,-9.026421228552534,-0.02607506085607625,0.13503233966364547,39.13645636418923,276.81376840377396,15,-2.6997583333333335,3.2851388888888886
2.2746030352417197,-18.27436111111111,2.304666342082278,-18.467709824840735,-0.030063306840558468,0.1933487137296268,57.543958561131,270.763799288677,15,3.487363888888889,-9.026419444444445
1.1903892906689375,29.77122222222222,1.2106667923069097,29.55822509400973,-0.02027750163797215,0.21299712821248917,35.30526888117523,341.49281301077065,15,2.3228194444444443,-18.46770833333333
2.0143793418200975,-59.40386111111111,2.067449605212918,-59.591713813855385,-0.053070263392820394,0.1878527027442729,47.21209732477393,202.13220753789946,15,1.241325,29.55833888888889
0.415054534246325,-22.480888888888888,0.4424500588159699,-22.75780557856426,-0.02739552456964489,0.276916689675371,84.74328897526169,266.4700326298776,15,-1.9761611111111113,0.4213638888888889
1.0553346032293955,-31.742333333333335,1.0903894556686584,-31.995245522257513,-0.035054852439262874,0.2529121889241779,72.77381268054786,233.2134912148912,15,0.45095555555555555,-22.757805555555557
0.18903448485954755,-32.675638888888884,0.21971980759331267,-32.96794129761778,-0.03068532273376512,0.2923024087288937,79.28718228737185,192.5201465192607,15,1.0994777777777778,-31.995244444444445
0.19179155162161976,-50.08525,0.2315091111755443,-50.36900302157398,-0.03971755955392453,0.28375302157397897,62.09945796632654,183.3383875167872,15,0.22816111111111112,-32.96793888888889
-0.14296617565825187,-1.1997222222222221,-0.14478694482085253,-1.0875853789945782,0.001820769162600655,-0.11213684322764395,68.30281030934736,9.175204331213394,15,-0.411125,17.399627777777777
-1.854274750747603,8.005527777777777,-1.8608622329983522,8.05633818047967,0.0065874822507492325,-0.05081040270189341,48.64575997325432,45.48963719577907,15,-0.13539444444444446,-1.0875944444444443
-5.219567705391812,-50.13272222222222,-5.228256070324344,-50.08848942819092,0.008688364932531556,-0.04423279403130209,24.285083349859928,136.3731039906193,15,-1.8311333333333333,8.056336111111111
2.2886874063551623,-78.59097222222222,2.3988399777203195,-78.77243498558845,-0.11015257136515721,0.1814627633662269,31.562858601259663,187.50887468528438,15,-5.2000166666666665,-50.08848888888889
5.064081112887467,-44.16072222222222,5.09486868829316,-44.24674045577162,-0.03078757540569299,0.08601823354940308,25.578800005136475,230.2899610395877,15,5.778825,-48.38395
3.9401500260146687,-15.662,3.966386309557942,-15.781377467188564,-0.02623628354327323,0.11937746718856346,34.25366773084937,265.7740160239418,15,3.846236111111111,-40.47015833333334
1.6950732986466015,27.257805555555557,1.715559716563705,27.064987703539085,-0.020486417917103594,0.1928178520164714,34.52954467548382,332.0590214187474,15,3.9779333333333335,-15.781375
1.9733091703509746,-20.82386111111111,2.004646751660477,-21.03476453971885,-0.03133758130950248,0.21090342860773958,62.374875476292175,267.40575262611026,15,1.763375,27.06498611111111
-2.122136156734461,15.016444444444444,-2.1286677553658055,15.052263813172813,0.0065315986313443375,-0.03581936872836877,41.05769445033735,42.75246255374506,15,2.0211055555555557,-21.03476388888889
3.4389898889771366,-42.251222222222225,3.474926252766126,-42.388151137290315,-0.03593636378898957,0.1369289150680899,43.42243605782557,232.24833594213524,15,-0.4835527777777778,-28.38192777777778
-3.894197372728293,-39.656388888888884,-3.898142272815861,-39.63677133187241,0.003944900087568204,-0.019617557016474052,37.93153029928279,123.52215491475444,15,4.048838888888889,8.482211111111111
-0.0916992156018015,-22.611194444444447,-0.08967395748278406,-22.506029793358845,-0.002025258119017437,-0.10516465108560169,88.71017003867885,89.00670301881905,15,-1.9752361111111112,0.42138333333333333
2.9063034676387183,-2.7778888888888886,2.9312809622009386,-2.9328109442284496,-0.024977494562220315,0.15492205533956094,43.461214387158584,288.4750185030897,15,0.5783194444444444,20.01758333333333
4.3170398664827,-39.66480555555555,4.348677228572546,-39.77252155597468,-0.03163736208984602,0.10771600041912421,33.4542727101014,236.2199025858706,15,0.7317944444444444,-66.93055555555556
4.424243635922004,-3.0073055555555555,4.446276540049382,-3.096089875597806,-0.022032904127378572,0.08878432004225045,23.07072112118002,276.49798763139296,15,4.35745,-39.77251944444444
4.507631197906047,-36.69694444444444,4.537114783929159,-36.79536230814581,-0.02948358602311174,0.09841786370137129,30.744666263331606,239.4882010594797,15,1.4084555555555556,31.313136111111113
3.6040698224937238,-46.94141666666666,3.6415505692279826,-47.068475268340585,-0.03748074673425883,0.12705860167392302,40.679756964481335,226.47803130159522,15,2.2878833333333333,18.02419722222222
-3.7794081912090327,-42.034305555555555,-3.784047188637235,-42.01198121011446,0.004638997428202174,-0.022324345441091964,39.14198399406251,126.625206306833,15,3.6528555555555555,-47.06847500000001
-1.8040434051078922,-48.000194444444446,-1.8071789133271903,-47.93341686019993,0.0031355082192980888,-0.06677758424451952,56.532191495202724,146.07849621377264,15,-2.421036111111111,16.012744444444444
0.4189051219263984,10.827722222222222,0.4380019871495886,10.561559806428264,-0.019096865223190207,0.26616241579395883,56.483184893879425,350.3507942174663,15,0.9426166666666667,25.779108333333333
1.408036635201201,8.597194444444446,1.431913150568466,8.376508065650095,-0.023876515367264872,0.22068637879435116,52.889919222972146,324.07888655144103,15,0.4454916666666667,10.561577777777778
3.8422515387103737,9.781972222222223,3.8631713345698,9.670051531047916,-0.020919795859426493,0.1119206911743067,25.62935485728257,293.6257863989,15,1.4415638888888889,8.376505555555555
2.320181240890186,15.297555555555556,2.3419172029251687,15.121416300609619,-0.021735962034982848,0.1761392549459373,39.134646316336685,314.565427206578,15,3.8707166666666666,9.67005
0.19770152360903204,-11.289916666666667,0.22136523458812363,-11.57843071268544,-0.02366371097909159,0.28851404601877384,78.84339262555442,348.7538967438256,15,0.9277361111111111,-13.187875
0.33281178486204865,-23.301916666666667,0.3596498389178002,-23.59003460437139,-0.02683805405575157,0.2881179377047225,85.21486921851155,256.27020357531325,15,0.22976944444444444,-11.578430555555554
0.32662392706260057,-36.84286111111111,0.3583863016938498,-37.12950193394502,-0.0317623746312492,0.2866408228339097,74.84915929542449,194.51437626630036,15,0.3668472222222222,-23.59003333333333
1.9477424118958186,14.437027777777779,1.9701125268197084,14.24557569578858,-0.02237011492388974,0.19145208198919939,43.679943175375605,319.87245240765753,15,3.9905333333333335,-47.682880555555556
4.692225250352362,-43.53472222222222,4.723857185084814,-43.62779279661949,-0.031631934732452294,0.09307057439726663,29.184836928766526,231.3999694839244,15,1.9938777777777779,14.369258333333335
3.704322164480999,11.848527777777779,3.7249101408308363,11.732056908480727,-0.020587976349837334,0.11647086929705175,26.044443197231395,296.6021080786902,15,4.7348944444444445,-43.62779166666667
0.9542534451524762,38.18794444444444,0.9716924564600653,37.95256032755473,-0.01743901130758907,0.23538411688971195,28.005358794519804,347.11531534676953,15,3.7327694444444446,11.732055555555556
2.611852854197565,32.96333333333334,2.6298746614921704,32.80473692483342,-0.018021807294605452,0.15859640849991763,23.407809558740762,324.96316199950934,15,0.9797444444444444,37.952558333333336
3.613002155047413,19.720416666666665,3.6321960863317564,19.608263085865158,-0.019193931284343435,0.1121535808015075,22.920513564200373,304.7443770482705,15,2.6394888888888888,32.80473611111111
0.6794164981108448,-23.301916666666667,0.7105461303441682,-23.574303140903048,-0.031129632233323434,0.27238647423638085,80.60290085218924,261.6721640212205,15,3.641275,19.608261111111112
1.5904332946128719,-63.23788888888889,1.6477638499147549,-63.45196208398538,-0.057330555301883024,0.21407319509648914,46.14394651577112,194.97584088710116,15,0.7183583333333333,-23.574302777777778
-2.428673976330737,-26.486555555555558,-2.4326916727364125,-26.438927832407504,0.004017696405675508,-0.04762772314805375,56.41533416228324,104.27450877175372,15,1.654322222222222,-63.45196111111112
-1.6123795703655208,6.3471111111111105,-1.619728885587433,6.40117041925172,0.007349315221912178,-0.05405930814060955,51.81040089305297,43.72258433941738,15,-2.4214916666666664,-26.438927777777778
3.9045348847512655,-16.742805555555556,3.932603543229449,-16.878564021726405,-0.028068658478183295,0.13575846617084864,34.66604089718913,264.534197864994,15,-4.039413888888888,-60.889066666666665
1.899510581557493,6.32975,1.925631913670701,6.132810601124698,-0.026121332113207885,0.1969393988753021,50.119323895014055,312.60700485343693,15,3.942802777777778,-16.878563888888888
2.5585701840676602,-47.26508333333334,2.601358115108356,-47.44107835370098,-0.04278793104069578,0.17599502036764392,50.22872643402492,221.57608120732243,15,1.937077777777778,6.132808333333333
3.0436638425746283,27.969111111111108,3.0647842506861824,27.83522381562233,-0.021120408111554134,0.1338872954887762,23.599349713216256,317.1327671139852,15,3.0285694444444444,27.96904722222222
4.460777485713275,-52.710972222222225,4.500309011589554,-52.801953428116434,-0.03953152587627873,0.09098120589420944,31.598305346481762,220.77638183155008,15,4.4448138888888895,-52.71092222222222
1.4136424640016667,-8.765777777777778,1.4432633308506695,-8.994311209652775,-0.02962086684900278,0.22853343187499675,65.95454249142443,300.966270827152,15,4.507113888888889,-52.80195277777778
1.113054114156995,-47.38897222222222,1.1571256088589923,-47.628342322949926,-0.04407149470199734,0.23937010072770448,61.54300276867899,204.06793230730779,15,1.1324833333333333,-47.71038611111111
0.2078313587942482,-64.25519444444444,0.26362048256148896,-64.52673256521174,-0.05578912376724077,0.2715381207673033,47.96810269702967,181.7750766822285,15,1.1639333333333333,-47.628341666666664
-2.399501296601178,-11.289888888888889,-2.4018484068235857,-11.246151675271024,0.0023471102224075224,-0.04373721361786487,53.24648060897893,78.30481377678636,15,0.2705361111111111,-64.52671944444444
-3.2129262773130627,19.06861111111111,-3.2158131043334777,19.07891273806007,0.0028868270204149837,-0.010301626948958642,26.373821874889153,53.07746798043564,15,-3.22125,19.06514166666667
-1.6266404980945737,-1.5841111111111112,-1.6303803547374667,-1.523836873123454,0.0037398566428930025,-0.0602742379876573,58.211030660533176,52.06060726288064,15,-1.6339916666666667,-1.5840666666666667
2.691935915840922,-3.892333333333333,2.7194401074489285,-4.061710611452897,-0.027504191608006323,0.1693772781195637,47.36199894325606,289.7189680885868,15,2.6691916666666664,-3.986686111111111
-1.3928205986103848,-23.53355555555556,-1.3950126860004133,-23.46392011875867,0.0021920873900285187,-0.0696354367968901,70.23285697038024,96.89774240275774,15,2.7430305555555554,-4.061555555555556
-0.5926553231929628,14.437111111111111,-0.5952671833704031,14.524024599554135,0.002611860177440306,-0.08691348844302382,51.63397692088675,15.933378266309461,15,-1.377588888888889,-23.463919444444443
3.9072732311651692,-8.765777777777778,3.933151756003358,-8.888239713622246,-0.025878524838188977,0.12246193584446807,32.743649979183424,273.89550444462776,15,3.908488888888889,-8.793497222222221
1.0571835460630883,17.658194444444444,1.080669643930877,17.432408317181384,-0.023486097867788658,0.2257861272630599,47.05534851346649,337.2024938419296,15,3.942138888888889,-8.888238888888889
-2.011188872882366,-50.862,-2.0100240548905575,-50.79601720589858,-0.0011648179918086754,-0.06598279410142283,52.74318626817294,147.17217184927662,15,-3.24405,-50.833197222222225
-3.884376641898975,-36.48858333333333,-3.8847303157162156,-36.46706946901651,0.00035367381724071834,-0.021513864316823117,38.07631806479376,119.49806487018714,15,-1.9142388888888888,-50.79620833333333
-3.658248968988387,-47.41061111111111,-3.6615678223656563,-47.36959426258526,0.0033188533772694484,-0.041016848525849525,39.37905024882625,133.6265841671997,15,-3.8741444444444446,-36.46706944444445
-4.744687391215926,-25.378944444444446,-4.744938505475053,-25.355096284474403,0.0002511142591270499,-0.023848159970043525,25.391055591966367,108.43695764184612,15,-3.6149222222222224,-47.39069444444444
3.706760526884434,-8.765722222222223,3.7331886782347876,-8.896310980660457,-0.0264281513503537,0.13058875843823436,35.26605491095189,275.06844724593043,15,-3.353713888888889,-26.442541666666667
4.381755173969525,-47.4115,4.418123414664986,-47.516273542313385,-0.036368240695461296,0.10477354231338865,32.72316443563215,226.9652309366175,15,-1.9762083333333333,0.42136111111111113
